Date,Task Type,Number of Steps,Ø Response Time (ms),Avg. Processing Time,Ø CPU Time,Ø DB Time (ms),Ø Time/DB Procedure Call (ms),Ø Wait Time (ms),Ø Roll In Time (ms),Ø Roll Wait Time,Ø Load + Gen. Time (ms),Ø Lock Time (ms),Avg. CPIC/RFC Time,Ø FE Network Time (ms),Ø GUI Time/Dialog Step,# Roundtrips,DB Data (KB),Number of VMC Calls,Total VMC CPU Time (s),Total VMC Elapsed Time,Average VMC CPU Time,Average VMC Elapsed Time
2026-02-17,DDLOG CLEANUP,52,1.17,0.58,0.23,0.12,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,52,0,0.0,0.0,0.0,0.0
2026-02-17,DEL. THCALL,118,1.05,0.53,0.21,0.11,0.18,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,118,0,0.0,0.0,0.0,0.0
2026-02-17,DIALOG,339719,254.71,128.15,47.68,56.74,2.41,14.9,2.17,6.84,7.26,1.89,0.0,20.16,39.6,1358876,14607917,65,7.13,10.7,0.11,0.16
2026-02-17,HTTP,553123,202.26,60.32,23.95,90.61,1.61,24.03,2.93,4.43,3.36,0.61,0.0,10.52,83.4,1659369,8849968,94,4.72,7.08,0.05,0.08
2026-02-17,HTTPS,750007,103.04,10.3,43.65,42.35,1.6,10.14,2.38,8.53,7.87,1.3,0.0,18.68,83.39,3000028,17250161,74,7.41,11.11,0.1,0.15
2026-02-17,LR.RFC,5,3.83,1.92,0.77,0.38,0.05,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0.0,0.0,0.0,0.0
2026-02-17,NBR.BUFFER,139,4.34,2.17,0.87,0.43,0.12,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,139,0,0.0,0.0,0.0,0.0
2026-02-17,RFC,8807,252.55,64.17,40.05,129.84,1.35,18.48,1.31,18.27,3.53,0.77,37.99,0.0,0.0,8807,176140,0,0.0,0.0,0.0,0.0
2026-02-17,RPCTH,59,3.01,1.5,0.6,0.3,0.31,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,59,0,0.0,0.0,0.0,0.0
2026-02-17,SPOOL,65,4.47,2.24,0.89,0.45,0.17,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,65,0,0.0,0.0,0.0,0.0
2026-02-17,SYS. STARTUP,29,4.53,2.26,0.91,0.45,0.39,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,29,0,0.0,0.0,0.0,0.0
2026-02-17,UI5-RFC,6878,308.67,175.61,39.6,89.91,2.18,3.55,1.37,5.09,1.05,1.41,37.07,0.0,0.0,6878,55024,0,0.0,0.0,0.0,0.0
2026-02-17,UPDATE,6380,2759.2,1789.78,308.21,588.73,7.31,72.48,15.1,121.26,23.12,4.15,5.26,0.0,0.0,6380,2169200,0,0.0,0.0,0.0,0.0
2026-02-17,UPDATE2,3389,1244.33,248.87,575.21,929.13,13.42,80.58,15.59,96.54,32.2,1.12,0.79,0.0,0.0,3389,948920,0,0.0,0.0,0.0,0.0
2026-02-17,WS-RFC,2125,155.14,15.51,40.32,90.81,1.75,18.25,0.94,29.74,4.17,1.15,35.06,0.0,0.0,2125,23375,0,0.0,0.0,0.0,0.0
2026-02-18,APC,184,2.0,1.0,0.4,0.2,0.33,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,184,0,0.0,0.0,0.0,0.0
2026-02-18,AUTOABAP,9,0.22,0.11,0.04,0.02,0.28,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0,0.0,0.0,0.0,0.0
2026-02-18,AUTOCCMS,79,1.58,0.79,0.32,0.16,0.28,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,79,0,0.0,0.0,0.0,0.0
2026-02-18,AUTORFC,2374,396.85,278.36,20.65,91.36,1.77,6.49,1.44,29.72,1.98,0.39,59.47,0.0,0.0,2374,28488,0,0.0,0.0,0.0,0.0
2026-02-18,AUTOTH,182,3.93,1.97,0.79,0.39,0.33,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,182,0,0.0,0.0,0.0,0.0
2026-02-18,BACKGROUND,6055,3406.7,797.52,1428.28,1110.02,5.37,70.89,13.73,42.96,23.67,4.89,3.07,0.0,0.0,12110,2870070,0,0.0,0.0,0.0,0.0
2026-02-18,BGRFC Scheduler,180,3.1,1.55,0.62,0.31,0.28,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,180,0,0.0,0.0,0.0,0.0
2026-02-18,BGRFC Unit,49,1.28,0.64,0.26,0.13,0.46,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,0,0.0,0.0,0.0,0.0
2026-02-18,BUFFER SYNC,121,4.31,2.16,0.86,0.43,0.15,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,121,0,0.0,0.0,0.0,0.0
2026-02-18,DAEMON,3,1.73,0.86,0.35,0.17,0.4,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0
2026-02-18,DDLOG CLEANUP,116,2.45,1.23,0.49,0.25,0.44,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,116,0,0.0,0.0,0.0,0.0
2026-02-18,DEL. THCALL,23,4.9,2.45,0.98,0.49,0.2,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,23,0,0.0,0.0,0.0,0.0
2026-02-18,DIALOG,657066,1813.25,1503.89,149.91,65.33,1.82,88.38,1.27,3.33,5.74,2.8,0.0,36.67,43.74,1971198,29567970,80,1.88,2.82,0.02,0.04
2026-02-18,HTTP,706346,1139.98,835.36,136.76,98.09,2.42,62.79,3.67,6.22,6.99,2.62,0.0,14.66,37.41,2825384,34610954,60,7.41,11.11,0.12,0.19
2026-02-18,HTTPS,421240,1722.97,1335.01,221.36,81.97,1.79,81.2,2.56,9.69,3.44,2.25,0.0,14.55,47.34,842480,4212400,94,6.55,9.82,0.07,0.1
2026-02-18,LR.RFC,109,4.8,2.4,0.96,0.48,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,109,0,0.0,0.0,0.0,0.0
2026-02-18,NBR.BUFFER,194,4.71,2.36,0.94,0.47,0.23,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,0.0,0.0,0.0,0.0
2026-02-18,RFC,3117,299.61,85.29,75.85,125.45,2.71,13.02,1.97,19.44,3.66,1.62,82.22,0.0,0.0,3117,31170,0,0.0,0.0,0.0,0.0
2026-02-18,RPCTH,145,1.42,0.71,0.28,0.14,0.48,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,145,0,0.0,0.0,0.0,0.0
2026-02-18,SPOOL,163,3.76,1.88,0.75,0.38,0.15,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,163,0,0.0,0.0,0.0,0.0
2026-02-18,SYS. STARTUP,20,3.43,1.72,0.69,0.34,0.45,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0,0.0,0.0,0.0,0.0
2026-02-18,UI5-RFC,5581,296.91,89.79,78.2,126.08,2.17,2.83,0.95,16.81,4.38,1.54,69.2,0.0,0.0,5581,100458,0,0.0,0.0,0.0,0.0
2026-02-18,UPDATE,9914,6128.17,2528.93,2876.67,654.24,14.41,68.33,19.68,79.28,30.2,7.13,4.4,0.0,0.0,9914,4857860,0,0.0,0.0,0.0,0.0
2026-02-18,UPDATE2,5635,11817.84,9965.7,922.45,890.82,8.46,38.87,19.52,42.5,11.72,2.09,4.02,0.0,0.0,11270,2411780,0,0.0,0.0,0.0,0.0
2026-02-18,WS-RFC,2920,364.58,222.44,66.94,61.4,1.48,13.8,1.2,7.72,1.6,1.54,92.78,0.0,0.0,2920,17520,0,0.0,0.0,0.0,0.0
2026-02-19,APC,150,3.63,1.82,0.73,0.36,0.18,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,150,0,0.0,0.0,0.0,0.0
2026-02-19,AUTOABAP,46,3.18,1.59,0.64,0.32,0.3,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,46,0,0.0,0.0,0.0,0.0
2026-02-19,AUTOCCMS,157,2.61,1.3,0.52,0.26,0.21,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,157,0,0.0,0.0,0.0,0.0
2026-02-19,AUTORFC,4244,378.79,230.44,97.12,43.46,2.56,7.77,0.77,15.15,4.07,0.63,100.56,0.0,0.0,4244,33952,0,0.0,0.0,0.0,0.0
2026-02-19,AUTOTH,49,2.02,1.01,0.4,0.2,0.47,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,0,0.0,0.0,0.0,0.0
2026-02-19,BACKGROUND,2062,17546.05,13628.36,331.9,3509.44,13.82,76.34,11.67,106.85,19.49,122.12,2.02,0.0,0.0,2062,463950,0,0.0,0.0,0.0,0.0
2026-02-19,BGRFC Scheduler,173,1.38,0.69,0.28,0.14,0.44,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,173,0,0.0,0.0,0.0,0.0
2026-02-19,BGRFC Unit,171,0.39,0.19,0.08,0.04,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,171,0,0.0,0.0,0.0,0.0
2026-02-19,BUFFER SYNC,29,0.78,0.39,0.16,0.08,0.18,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,29,0,0.0,0.0,0.0,0.0
2026-02-19,DAEMON,180,4.58,2.29,0.92,0.46,0.42,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,180,0,0.0,0.0,0.0,0.0
2026-02-19,DDLOG CLEANUP,188,4.01,2.01,0.8,0.4,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,188,0,0.0,0.0,0.0,0.0
2026-02-19,DEL. THCALL,43,4.77,2.38,0.95,0.48,0.29,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,43,0,0.0,0.0,0.0,0.0
2026-02-19,DIALOG,262314,618.52,243.73,47.53,299.1,1.87,22.22,1.04,2.79,5.94,16.88,0.0,10.95,48.09,786942,12328758,70,6.16,9.24,0.09,0.13
2026-02-19,HTTP,375524,1015.93,358.2,37.76,599.56,3.04,14.98,3.83,3.95,5.43,25.41,0.0,10.48,88.31,1126572,18400676,96,2.83,4.24,0.03,0.04
2026-02-19,HTTPS,327319,1117.18,811.16,51.46,244.0,3.32,7.6,1.55,2.62,2.96,16.4,0.0,31.06,57.1,1309276,10146889,32,9.76,14.65,0.31,0.46
2026-02-19,LR.RFC,41,3.07,1.53,0.61,0.31,0.42,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,41,0,0.0,0.0,0.0,0.0
2026-02-19,NBR.BUFFER,126,3.27,1.64,0.65,0.33,0.16,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,126,0,0.0,0.0,0.0,0.0
2026-02-19,RFC,3066,311.03,178.02,91.08,32.75,2.21,9.17,0.95,27.42,2.26,0.56,77.08,0.0,0.0,3066,52122,0,0.0,0.0,0.0,0.0
2026-02-19,RPCTH,22,1.25,0.62,0.25,0.12,0.22,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22,0,0.0,0.0,0.0,0.0
2026-02-19,SPOOL,129,4.66,2.33,0.93,0.47,0.46,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,129,0,0.0,0.0,0.0,0.0
2026-02-19,SYS. STARTUP,141,0.38,0.19,0.08,0.04,0.22,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,141,0,0.0,0.0,0.0,0.0
2026-02-19,UI5-RFC,6355,185.52,90.97,40.72,38.85,2.82,14.98,1.49,21.66,4.01,0.45,24.16,0.0,0.0,6355,127100,0,0.0,0.0,0.0,0.0
2026-02-19,UPDATE,6573,22961.79,19721.7,328.92,2877.16,14.78,34.01,13.75,73.39,12.89,257.53,3.89,0.0,0.0,13146,1925889,0,0.0,0.0,0.0,0.0
2026-02-19,UPDATE2,3847,15672.8,8148.63,505.87,6943.17,6.78,75.13,16.95,106.59,20.14,242.27,6.89,0.0,0.0,3847,842493,0,0.0,0.0,0.0,0.0
2026-02-19,WS-RFC,6123,140.87,14.09,20.75,140.07,2.19,14.93,1.09,8.7,3.36,1.46,32.98,0.0,0.0,6123,55107,0,0.0,0.0,0.0,0.0
2026-02-20,APC,5,0.96,0.48,0.19,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0.0,0.0,0.0,0.0
2026-02-20,AUTOABAP,7,1.11,0.55,0.22,0.11,0.41,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0,0.0,0.0,0.0,0.0
2026-02-20,AUTOCCMS,120,4.74,2.37,0.95,0.47,0.45,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120,0,0.0,0.0,0.0,0.0
2026-02-20,AUTORFC,2685,196.49,35.31,37.65,113.03,2.42,10.5,1.89,8.0,2.53,0.96,40.02,0.0,0.0,2685,40275,0,0.0,0.0,0.0,0.0
2026-02-20,AUTOTH,66,4.29,2.14,0.86,0.43,0.2,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,66,0,0.0,0.0,0.0,0.0
2026-02-20,BACKGROUND,4626,2303.88,775.75,318.62,1128.94,12.02,80.56,12.17,110.9,14.02,2.91,4.29,0.0,0.0,4626,1147248,0,0.0,0.0,0.0,0.0
2026-02-20,BGRFC Scheduler,20,2.19,1.1,0.44,0.22,0.09,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0,0.0,0.0,0.0,0.0
2026-02-20,BGRFC Unit,110,1.93,0.96,0.39,0.19,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,110,0,0.0,0.0,0.0,0.0
2026-02-20,BUFFER SYNC,145,2.56,1.28,0.51,0.26,0.39,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,145,0,0.0,0.0,0.0,0.0
2026-02-20,DAEMON,49,0.47,0.24,0.09,0.05,0.16,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,0,0.0,0.0,0.0,0.0
2026-02-20,DDLOG CLEANUP,56,0.44,0.22,0.09,0.04,0.35,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,56,0,0.0,0.0,0.0,0.0
2026-02-20,DEL. THCALL,17,4.19,2.09,0.84,0.42,0.27,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17,0,0.0,0.0,0.0,0.0
2026-02-20,DIALOG,773187,145.58,54.5,29.41,49.62,1.88,9.79,3.77,5.49,2.26,2.55,0.0,16.27,65.12,3092748,25515171,16,9.41,14.12,0.59,0.88
2026-02-20,HTTP,494984,207.57,66.09,44.97,83.73,2.63,7.21,3.91,6.43,5.56,2.66,0.0,30.91,38.21,1979936,11384632,100,1.31,1.96,0.01,0.02
2026-02-20,HTTPS,399215,181.34,70.17,27.58,54.9,3.46,22.57,1.05,9.14,6.13,1.98,0.0,25.62,58.49,798430,5189795,90,2.28,3.41,0.03,0.04
2026-02-20,LR.RFC,141,2.51,1.25,0.5,0.25,0.14,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,141,0,0.0,0.0,0.0,0.0
2026-02-20,NBR.BUFFER,11,4.35,2.17,0.87,0.43,0.25,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0,0.0,0.0,0.0,0.0
2026-02-20,RFC,5984,155.89,15.59,59.3,81.35,2.13,8.24,1.61,5.86,3.81,0.28,16.58,0.0,0.0,5984,65824,0,0.0,0.0,0.0,0.0
2026-02-20,RPCTH,20,4.48,2.24,0.9,0.45,0.19,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0,0.0,0.0,0.0,0.0
2026-02-20,SPOOL,60,1.46,0.73,0.29,0.15,0.47,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,60,0,0.0,0.0,0.0,0.0
2026-02-20,SYS. STARTUP,48,1.54,0.77,0.31,0.15,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,48,0,0.0,0.0,0.0,0.0
2026-02-20,UI5-RFC,5946,173.96,70.37,43.21,41.52,1.19,18.87,1.05,13.47,4.22,1.33,30.87,0.0,0.0,5946,95136,0,0.0,0.0,0.0,0.0
2026-02-20,UPDATE,3252,1530.58,306.12,605.42,991.94,11.77,18.5,12.68,44.54,12.77,7.93,2.68,0.0,0.0,3252,747960,0,0.0,0.0,0.0,0.0
2026-02-20,UPDATE2,2624,1262.78,465.3,283.75,420.35,11.27,93.38,15.33,72.65,27.67,4.73,2.93,0.0,0.0,5248,1102080,0,0.0,0.0,0.0,0.0
2026-02-20,WS-RFC,4393,134.11,13.41,80.67,131.94,2.43,4.03,1.2,16.69,4.51,1.24,30.62,0.0,0.0,4393,43930,0,0.0,0.0,0.0,0.0
2026-02-21,APC,146,0.26,0.13,0.05,0.03,0.24,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,146,0,0.0,0.0,0.0,0.0
2026-02-21,AUTOABAP,16,3.75,1.87,0.75,0.37,0.13,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,0,0.0,0.0,0.0,0.0
2026-02-21,AUTOCCMS,196,0.72,0.36,0.14,0.07,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,196,0,0.0,0.0,0.0,0.0
2026-02-21,AUTORFC,6247,203.26,20.33,96.76,131.86,2.82,16.19,1.74,26.52,4.0,1.11,45.09,0.0,0.0,6247,37482,0,0.0,0.0,0.0,0.0
2026-02-21,AUTOTH,47,4.56,2.28,0.91,0.46,0.12,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,47,0,0.0,0.0,0.0,0.0
2026-02-21,BACKGROUND,6218,1060.62,212.12,351.26,479.07,7.53,27.88,5.48,92.5,37.86,5.79,7.18,0.0,0.0,6218,2362840,0,0.0,0.0,0.0,0.0
2026-02-21,BGRFC Scheduler,42,1.37,0.68,0.27,0.14,0.4,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,42,0,0.0,0.0,0.0,0.0
2026-02-21,BGRFC Unit,7,2.15,1.08,0.43,0.22,0.47,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0,0.0,0.0,0.0,0.0
2026-02-21,BUFFER SYNC,142,1.09,0.54,0.22,0.11,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,142,0,0.0,0.0,0.0,0.0
2026-02-21,DAEMON,170,2.74,1.37,0.55,0.27,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,170,0,0.0,0.0,0.0,0.0
2026-02-21,DDLOG CLEANUP,63,1.87,0.93,0.37,0.19,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,63,0,0.0,0.0,0.0,0.0
2026-02-21,DEL. THCALL,63,3.24,1.62,0.65,0.32,0.4,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,63,0,0.0,0.0,0.0,0.0
2026-02-21,DIALOG,534769,214.18,65.35,45.71,77.63,2.61,18.81,2.81,4.08,6.68,2.46,0.0,30.81,85.64,1069538,17647377,11,7.66,11.5,0.7,1.05
2026-02-21,HTTP,247823,244.29,117.89,40.44,68.49,2.0,14.09,3.17,9.39,3.37,2.54,0.0,33.47,77.15,495646,4956460,11,4.31,6.46,0.39,0.59
2026-02-21,HTTPS,769467,139.83,13.98,21.69,93.31,2.85,14.22,1.37,7.07,7.35,0.78,0.0,15.61,58.2,1538934,14619873,99,3.08,4.62,0.03,0.05
2026-02-21,LR.RFC,154,1.92,0.96,0.38,0.19,0.3,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,154,0,0.0,0.0,0.0,0.0
2026-02-21,NBR.BUFFER,74,2.67,1.33,0.53,0.27,0.17,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,74,0,0.0,0.0,0.0,0.0
2026-02-21,RFC,3568,160.68,16.07,85.29,145.71,1.77,4.6,1.74,17.1,3.73,0.61,20.2,0.0,0.0,3568,60656,0,0.0,0.0,0.0,0.0
2026-02-21,RPCTH,131,3.41,1.7,0.68,0.34,0.39,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,131,0,0.0,0.0,0.0,0.0
2026-02-21,SPOOL,6,2.64,1.32,0.53,0.26,0.07,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0.0,0.0,0.0,0.0
2026-02-21,SYS. STARTUP,194,2.73,1.37,0.55,0.27,0.05,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,0.0,0.0,0.0,0.0
2026-02-21,UI5-RFC,8252,113.21,11.32,89.2,73.97,2.87,11.18,0.87,9.37,3.96,1.95,20.25,0.0,0.0,8252,165040,0,0.0,0.0,0.0,0.0
2026-02-21,UPDATE,3056,1860.21,571.84,426.5,799.33,14.17,62.54,14.3,33.37,35.56,8.01,3.35,0.0,0.0,3056,950416,0,0.0,0.0,0.0,0.0
2026-02-21,UPDATE2,2976,2250.64,945.02,335.94,945.26,13.33,24.43,11.01,65.5,16.95,9.06,0.48,0.0,0.0,5952,482112,0,0.0,0.0,0.0,0.0
2026-02-21,WS-RFC,2221,356.93,166.25,95.07,93.39,2.98,2.22,1.18,18.12,1.4,1.02,97.8,0.0,0.0,2221,11105,0,0.0,0.0,0.0,0.0
2026-02-22,APC,97,0.97,0.49,0.19,0.1,0.17,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,97,0,0.0,0.0,0.0,0.0
2026-02-22,AUTOABAP,121,0.65,0.32,0.13,0.06,0.27,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,121,0,0.0,0.0,0.0,0.0
2026-02-22,AUTOCCMS,132,3.77,1.88,0.75,0.38,0.14,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,132,0,0.0,0.0,0.0,0.0
2026-02-22,AUTORFC,6343,224.65,52.49,28.96,137.4,2.91,5.8,1.32,5.91,1.36,1.5,39.66,0.0,0.0,6343,76116,0,0.0,0.0,0.0,0.0
2026-02-22,AUTOTH,8,2.83,1.41,0.57,0.28,0.19,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0,0.0,0.0,0.0,0.0
2026-02-22,BACKGROUND,5422,1674.4,525.54,265.53,813.82,6.82,69.51,14.55,59.8,27.43,7.27,7.82,0.0,0.0,5422,1859746,0,0.0,0.0,0.0,0.0
2026-02-22,BGRFC Scheduler,167,3.74,1.87,0.75,0.37,0.19,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,167,0,0.0,0.0,0.0,0.0
2026-02-22,BGRFC Unit,144,4.5,2.25,0.9,0.45,0.33,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,144,0,0.0,0.0,0.0,0.0
2026-02-22,BUFFER SYNC,55,0.91,0.45,0.18,0.09,0.28,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,55,0,0.0,0.0,0.0,0.0
2026-02-22,DAEMON,140,3.96,1.98,0.79,0.4,0.11,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,140,0,0.0,0.0,0.0,0.0
2026-02-22,DDLOG CLEANUP,43,2.72,1.36,0.54,0.27,0.49,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,43,0,0.0,0.0,0.0,0.0
2026-02-22,DEL. THCALL,97,0.82,0.41,0.16,0.08,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,97,0,0.0,0.0,0.0,0.0
2026-02-22,DIALOG,670455,244.79,99.04,42.77,83.44,1.8,17.53,3.32,7.83,2.02,1.52,0.0,25.35,59.93,2011365,28829565,29,2.83,4.25,0.1,0.15
2026-02-22,HTTP,556500,223.29,57.9,55.78,83.83,1.93,23.11,3.22,2.58,2.67,2.87,0.0,28.77,38.84,1669500,20590500,46,6.89,10.33,0.15,0.22
2026-02-22,HTTPS,789750,101.13,10.11,40.55,76.41,1.83,15.17,1.88,2.37,3.57,2.58,0.0,11.33,60.23,3159000,31590000,12,7.39,11.09,0.62,0.92
2026-02-22,LR.RFC,39,2.99,1.5,0.6,0.3,0.42,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,39,0,0.0,0.0,0.0,0.0
2026-02-22,NBR.BUFFER,186,4.43,2.21,0.89,0.44,0.48,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,186,0,0.0,0.0,0.0,0.0
2026-02-22,RFC,4952,139.51,13.95,52.7,73.24,2.42,2.76,1.1,19.46,2.38,0.66,14.03,0.0,0.0,4952,44568,0,0.0,0.0,0.0,0.0
2026-02-22,RPCTH,96,1.7,0.85,0.34,0.17,0.37,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,96,0,0.0,0.0,0.0,0.0
2026-02-22,SPOOL,70,3.51,1.76,0.7,0.35,0.44,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,70,0,0.0,0.0,0.0,0.0
2026-02-22,SYS. STARTUP,130,4.69,2.34,0.94,0.47,0.08,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,130,0,0.0,0.0,0.0,0.0
2026-02-22,UI5-RFC,7729,120.68,12.07,85.17,70.7,1.73,2.67,1.35,19.89,3.58,0.62,14.93,0.0,0.0,7729,108206,0,0.0,0.0,0.0,0.0
2026-02-22,UPDATE,5288,1691.37,338.27,457.89,995.12,12.4,91.21,8.06,137.83,10.41,8.25,2.66,0.0,0.0,10576,1274408,0,0.0,0.0,0.0,0.0
2026-02-22,UPDATE2,9481,1366.05,273.21,400.78,723.77,10.7,75.1,12.59,61.55,43.61,1.14,5.36,0.0,0.0,18962,2427136,0,0.0,0.0,0.0,0.0
2026-02-22,WS-RFC,4502,277.84,184.92,28.86,52.63,1.85,11.43,0.83,20.35,1.38,0.35,45.03,0.0,0.0,4502,40518,0,0.0,0.0,0.0,0.0
2026-02-23,APC,39,2.12,1.06,0.42,0.21,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,39,0,0.0,0.0,0.0,0.0
2026-02-23,AUTOABAP,148,0.51,0.26,0.1,0.05,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,148,0,0.0,0.0,0.0,0.0
2026-02-23,AUTOCCMS,42,3.27,1.64,0.65,0.33,0.24,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,42,0,0.0,0.0,0.0,0.0
2026-02-23,AUTORFC,3307,326.35,152.9,30.95,125.48,2.51,17.03,0.84,5.28,3.63,1.96,94.53,0.0,0.0,3307,33070,0,0.0,0.0,0.0,0.0
2026-02-23,AUTOTH,96,0.76,0.38,0.15,0.08,0.27,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,96,0,0.0,0.0,0.0,0.0
2026-02-23,BACKGROUND,3716,1478.12,295.62,308.51,985.64,14.75,37.17,15.54,128.02,17.13,4.6,5.12,0.0,0.0,7432,1512412,0,0.0,0.0,0.0,0.0
2026-02-23,BGRFC Scheduler,11,4.69,2.35,0.94,0.47,0.37,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0,0.0,0.0,0.0,0.0
2026-02-23,BGRFC Unit,31,3.31,1.65,0.66,0.33,0.16,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,31,0,0.0,0.0,0.0,0.0
